#	Simulation	Obj	w2
	iter72p0h5	2.044385552529006	2.044385552529006
	iter47p0h6	2.044385807390937	2.044385807390937
	iter71p0h8	2.0443868627841706	2.0443868627841706
	iter22p4h0	2.0443873371572083	2.0443873371572083
	iter46p3h6	2.0443873429935544	2.0443873429935544
	iter50p0h1	2.044387454713754	2.044387454713754
	iter19p0h2	2.0443878066642793	2.0443878066642793
	iter16p2h6	2.044388068190981	2.044388068190981
	iter96p1h6	2.0443883329494215	2.0443883329494215
	iter97p0h2	2.04438850447612	2.04438850447612
	iter68p4h8	2.044388657952462	2.044388657952462
	iter12p4h8	2.0443886916062133	2.0443886916062133
	iter23p3h1	2.0443887143498185	2.0443887143498185
	iter28p1h0	2.0443888067992027	2.0443888067992027
	iter39p1h7	2.044388909282048	2.044388909282048
	iter44p2h5	2.044388924439916	2.044388924439916
	iter21p1h2	2.044388967858039	2.044388967858039
	iter20p2h3	2.0443889824172867	2.0443889824172867
	iter40p4h0	2.044389005469113	2.044389005469113
	iter42p2h5	2.044389089746962	2.044389089746962
