#	Simulation	Obj	km10__FREE	km11__FREE	km12__FREE	km13__FREE	km14__FREE	km15__FREE	km16__FREE	km17__FREE	km18__FREE	km19__FREE	km1__FREE	km20__FREE	km21__FREE	km22__FREE	km23__FREE	km24__FREE	km2__FREE	km3__FREE	km9__FREE	kp10__FREE	kp11__FREE	kp12__FREE	kp13__FREE	kp14__FREE	kp15__FREE	kp17__FREE	kp18__FREE	kp19__FREE	kp1__FREE	kp20__FREE	kp21__FREE	kp22__FREE	kp23__FREE	kp24__FREE	kp2__FREE	kp3__FREE	kp9__FREE
	gen183ind67	0.13808160225494306	0.0015140586114011866	0.001922209050146213	0.0038135841682474508	0.0016988863723140777	0.0023085973082726608	3.332739610993741	0.0018124422570343717	0.00163285461399308	1.0771162870504558	0.00964274218251544	0.019826574557246773	0.8819474465368395	4.0812385984605255	0.08581635523752375	0.03484434867328879	0.011198076927162192	0.040076432167886485	1.0506808479946987	4.501825434143511	8.833717659051391e-08	3.035618532034233e-06	4.6740936276051446e-08	8.823403415838704e-05	3.389661857460159	2.076083484375075e-08	4.156314609516643e-06	2.6124648069975142e-05	4.974760151650299e-08	1.2627693551084835e-05	1.2938103763641348e-05	9.274642034029202e-07	4.780388501469804e-06	2.2100275053573446e-05	2.7366300646041596e-07	1.3614299941140049e-06	0.12782931058194819	1.418335304241399e-06
	gen173ind114	0.15454978860084567	0.003338640190593693	0.0011134537832269563	0.004327764512839304	0.0032484382569151335	0.02523188296384286	3.2322840336539653	0.001950862161265382	0.004315527879760021	5.827199290536201	0.0025922230022087014	0.0584635021156294	0.17031967997802497	6.0963202493828526	3.2738352783277462	0.008159988613360598	0.0067523725991766315	0.04232880352206855	1.0448918425893359	3.9032022530252104	8.564382772945731e-08	3.857010593510742e-06	1.3043453081293418e-08	8.690072915152818e-05	2.9386603577368335	3.674886421073374e-08	1.3285620807720142e-05	1.8898153873615317e-05	1.0470865611172805e-08	6.240142352005601e-06	3.354874609637718e-05	1.784479571641285e-07	5.196087000831096e-06	1.987220509070438e-05	5.7997069547700356e-08	1.6573493520969341e-06	0.12158001006662526	7.4176653929081286e-06
	gen167ind47	0.17264535704647327	0.0027882210470428236	0.005039692573585075	0.005347614496636919	0.0021433990226278465	0.028754092011797197	3.1545349838251364	0.002018696228302171	0.0014638807659228521	0.9741214625458611	0.023277680710238925	0.02012086359672283	0.5727115846023696	1.6973753397807956	0.051099050469232125	0.016797036114653583	0.002697684343923674	0.04635134037364101	0.9302653304016354	1.896513221122199	4.6016343581289363e-07	2.860252157939589e-06	2.809289505698524e-08	9.34826390933231e-05	4.525654579755072	2.3305484926292085e-07	1.2043200947643607e-06	5.258389886340267e-06	6.34802190529352e-08	3.317013179950571e-05	6.0532956559740914e-06	6.138635554300726e-07	1.0685218962598352e-06	1.1767101445298408e-05	5.610174358977982e-07	1.4884428014893142e-06	0.10141061779822139	1.3700120411950036e-05
	gen177ind37	0.17502101856808264	0.006155662952409446	0.0014575108397429394	0.0054012087010035	0.001261776497151952	0.0013999323888089542	2.6185256631356584	0.002783045136303895	0.00563352792564193	9.432027368709905	0.013147659875564032	0.023211009526890477	0.4534998706820887	1.562713079003821	1.015362606191125	0.00336381952267401	0.008080906084055225	0.04144248813971942	1.266847274547001	1.6266369137395134	2.0669672279402482e-07	3.226064953799889e-06	1.727422997970038e-08	7.097053786215608e-05	3.0283612178367703	9.553707686814332e-07	3.211299992142421e-06	7.680803217732666e-06	2.8259001559728036e-08	2.7130326927479733e-05	5.23687061415336e-05	3.9673700748508926e-08	4.64581087232569e-06	1.1415651642356076e-05	4.867459264638486e-07	1.4337843148690929e-06	0.1338039897228498	5.246336040376031e-06
	gen173ind38	0.17993574020706574	0.0015191812341088522	0.008119884432479504	0.0035927436801731407	0.001924997860783288	0.03945777873250265	3.5349448332542517	0.0013833585358782206	0.0013030378465436806	1.0532157360230066	0.005823107673912941	0.06931823554111174	0.9689682532266036	1.6508258228527262	0.35188534728973275	0.08464462487712522	0.0010734989415527925	0.03931201423642592	0.9226516116713804	5.066175691463865	5.25692197961537e-08	3.4738658664814852e-06	5.3265701740403565e-08	8.839256563570176e-05	3.8914147277776556	1.4924274922787517e-08	7.115411417163106e-06	2.0051349806238143e-05	8.363460434574953e-08	1.9480765695855997e-05	2.239749862087246e-06	9.811956950711334e-07	8.239624567911618e-07	1.2786575778920101e-05	1.6799698597891247e-07	1.4546941136477891e-06	0.10270621952077755	6.712395864954942e-06
	gen167ind37	0.19007337681138278	0.0060193983621553895	0.001276918790750354	0.007134406833399955	0.0012793492403373548	0.001865987851235001	2.6185256631356584	0.0025338804743165917	0.00563352792564193	3.3689823274208597	0.013147659875564032	0.02628199529472275	0.4534998706820887	2.9400465498351664	0.9033659263853312	0.002457429854222391	0.00603150325544163	0.04220801093043035	1.266847274547001	2.248508136080856	3.143955767301951e-07	3.095643419762397e-06	1.3035379559267315e-08	7.097053786215608e-05	2.8822703720154963	1.4314195001342964e-06	1.2972887007387513e-05	6.7141380517369795e-06	2.3126555393576297e-08	2.7353336969084194e-05	5.23687061415336e-05	9.292655766111622e-08	1.0412320572156392e-05	1.1415651642356076e-05	1.2409772897502638e-06	1.4493732036391147e-06	0.1338039897228498	6.220864092336973e-06
	gen170ind81	0.1941805118162854	0.001950700251877372	0.0016277931735473581	0.0010560099751253875	0.0036702244135169075	0.03769403093982791	3.2322840336539653	0.00365201141977396	0.0018565327447735592	9.402610362298043	0.0029454357852542645	0.03066858350432167	0.44946405468376355	2.136489782653436	0.09404349545639357	0.03898989128835726	0.0025257394752776856	0.04232880352206855	1.3791730889601779	2.5558219888715645	1.5674075484590708e-07	2.6224452794446983e-06	1.1231939004551617e-08	8.690072915152818e-05	2.9386603577368335	5.3172998535269066e-08	1.19234885520007e-06	1.4827194800405667e-05	1.5651290933695693e-08	5.724803073499048e-05	1.5945609280788345e-05	9.274642034029202e-07	1.393334558880617e-06	1.9402982359956705e-05	7.100871812915461e-08	1.2912349742158037e-06	0.16365829035231477	1.6213115143999646e-05
	gen172ind21	0.1953430843927911	0.001713083224371705	0.006024000554073432	0.002021279415561828	0.003181357432639663	0.00212552767107718	1.7922111558133687	0.0046583894634275955	0.0030055815176244097	1.8455034210389805	0.0038112836583884596	0.027141652260517287	1.9844912242166368	4.761335121451678	0.42648352532764755	0.005649153247194958	0.0046054777642390065	0.03982020249858729	1.7371672230009803	2.8829159668408977	1.0736351498932752e-08	2.9341169979585543e-06	6.519895829288194e-08	5.373977855280937e-05	2.369161344517991	1.1081617073116395e-07	1.3310695535651544e-05	3.77230991123587e-05	6.756740064953454e-08	8.007354068390404e-06	2.981505077470142e-05	2.3846071844639853e-07	2.893497237381289e-05	1.630398004076764e-05	3.960130732377405e-06	1.415132060043051e-06	0.19220842559602075	2.1287318909603072e-05
	gen164ind121	0.19655705753346497	0.0014344234229363329	0.0035304357179302866	0.004646570219989572	0.0016865442861775538	0.0011008301198856237	2.3877761362499466	0.001536183714992349	0.0035432680412051673	2.107979747784542	0.023179746695959503	0.029787032867621525	0.2689157172852093	7.555461568217479	0.5217857246691514	0.04110615350591257	0.03413530323119097	0.041352980481349416	1.1068432867644677	6.392254632543604	2.9930477282275935e-07	3.6676757866531108e-06	4.2024506702548776e-08	8.998775494533059e-05	4.970091468458218	2.9295758972544445e-08	8.819484125445347e-05	7.738389999730151e-05	8.333564319667887e-08	6.310013032315175e-06	3.064618581589914e-05	5.304857525754265e-07	1.0493781725457359e-05	1.4193448551190997e-05	7.431911198347765e-07	1.6316142032266113e-06	0.12782931058194819	9.548502646065602e-07
	gen179ind68	0.1982315896200693	0.0043259794409700346	0.0028454421455790984	0.002654016454558038	0.0010900397566884893	0.0018832322022654304	4.172694606108636	0.00254881708631755	0.0013253505697130353	1.0241705004611688	0.034781634800362796	0.07037751208284286	0.10323286273984489	1.3690978174942647	0.7066824435846523	0.019852677134955983	0.0052477146333830115	0.04345104424430839	0.7343306780234892	3.827529467377923	2.6912849535778086e-07	2.976237458195096e-06	2.294911200116435e-08	8.41950196464623e-05	5.567759581378363	1.5229256712453093e-08	3.2987955931692244e-05	7.2553430963372244e-06	2.5185770130857618e-08	2.8428573056242883e-05	5.509196448343815e-06	3.0637921989890524e-07	4.3354496475241657e-07	8.603866528855776e-06	1.2340608271602632e-07	1.4133180089272474e-06	0.08655963376942048	7.4176653929081286e-06
