#	Simulation	Obj	w1
	iter13p5h7	17863.00312488054	0.0008838396868117701
	iter62p5h2	17863.003263634	0.000874924530420108
	iter82p6h4	17863.003387572415	0.0005695935157104413
	iter15p4h6	17863.003418550124	0.0005705666897626916
	iter98p3h2	17863.00355005291	0.000328906168777499
	iter96p4h0	17863.00355005295	0.00032890614397495957
	iter48p1h2	17863.003550052956	0.00032890615746941046
	iter57p1h0	17863.003550052974	0.0003289062045982389
	iter56p1h0	17863.003550052974	0.00032890620462532044
	iter56p0h1	17863.003550052974	0.00032890620459469233
	iter55p1h0	17863.003550052974	0.0003289062045990007
	iter55p0h1	17863.003550052974	0.00032890620459874345
	iter53p2h1	17863.003550052974	0.00032890620461439364
	iter52p3h1	17863.003550052974	0.0003289062045910273
	iter97p1h4	17863.003550052978	0.00032890620845605804
	iter52p1h3	17863.003550052978	0.000328906208443801
	iter52p2h1	17863.003550052985	0.00032890620686505423
	iter52p1h2	17863.003550052985	0.0003289062068827442
	iter51p3h1	17863.003550052985	0.00032890620687332545
	iter50p4h1	17863.003550052985	0.0003289062068841784
