# log10_lower_bound	log10_upper_bound	count
-5.142768236094619638e+00	-4.759503063962153391e+00	3.000000000000000000e+00
-4.759503063962153391e+00	-4.376237891829687143e+00	5.000000000000000000e+00
-4.376237891829687143e+00	-3.992972719697220008e+00	1.900000000000000000e+01
-3.992972719697220008e+00	-3.609707547564753760e+00	5.000000000000000000e+01
-3.609707547564753760e+00	-3.226442375432287513e+00	1.690000000000000000e+02
-3.226442375432287513e+00	-2.843177203299820821e+00	5.820000000000000000e+02
-2.843177203299820821e+00	-2.459912031167354129e+00	1.544000000000000000e+03
-2.459912031167354129e+00	-2.076646859034887882e+00	3.331000000000000000e+03
-2.076646859034887882e+00	-1.693381686902421634e+00	5.366000000000000000e+03
-1.693381686902421634e+00	-1.310116514769954943e+00	7.427000000000000000e+03
-1.310116514769954943e+00	-9.268513426374882513e-01	8.970000000000000000e+03
-9.268513426374882513e-01	-5.435861705050220039e-01	9.184000000000000000e+03
-5.435861705050220039e-01	-1.603209983725557564e-01	8.262000000000000000e+03
-1.603209983725557564e-01	2.229441737599113793e-01	5.092000000000000000e+03
2.229441737599113793e-01	6.062093458923776268e-01	2.518000000000000000e+03
6.062093458923776268e-01	9.894745180248438743e-01	1.115000000000000000e+03
9.894745180248438743e-01	1.372739690157310122e+00	2.440000000000000000e+02
1.372739690157310122e+00	1.756004862289776369e+00	9.900000000000000000e+01
1.756004862289776369e+00	2.139270034422243505e+00	1.700000000000000000e+01
2.139270034422243505e+00	2.522535206554709752e+00	3.000000000000000000e+00
