#	Simulation	Obj	w6
	iter36p1h7	2.044383563981202	2.044383563981202
	iter31p6h0	2.0443835639813392	2.0443835639813392
	iter35p7h1	2.0443835639816963	2.0443835639816963
	iter35p1h3	2.044383563981794	2.044383563981794
	iter42p1h2	2.0443835639818335	2.0443835639818335
	iter30p8h0	2.0443835639819548	2.0443835639819548
	iter40p1h2	2.044383563981997	2.044383563981997
	iter36p2h0	2.044383563981999	2.044383563981999
	iter38p2h6	2.044383563982055	2.044383563982055
	iter67p1h5	2.0443835639820587	2.0443835639820587
	iter40p2h3	2.0443835639820835	2.0443835639820835
	iter32p0h3	2.0443835639821053	2.0443835639821053
	iter38p5h1	2.0443835639821106	2.0443835639821106
	iter41p2h1	2.044383563982144	2.044383563982144
	iter36p6h3	2.044383563982195	2.044383563982195
	iter35p2h3	2.0443835639822776	2.0443835639822776
	iter36p3h4	2.0443835639822785	2.0443835639822785
	iter34p4h1	2.0443835639822794	2.0443835639822794
	iter31p1h0	2.044383563982284	2.044383563982284
	iter67p0h2	2.0443835639823127	2.0443835639823127
