#	Simulation	Obj	CD28tot__FREE	KD_LckCd28__FREE	KD_PagLck__FREE	KM_Dok1Ptp__FREE	KM_PagPtp__FREE	KM_ZapLat132__FREE	TCRtot__FREE	cyt__FREE	kdpLck192__FREE	kdpLck394__FREE	kdpPag__FREE	kfLckCd28__FREE	kfLckPtp__FREE	kfPagCsk__FREE	kfTcrFyn__FREE	kfZapLat132__FREE	kfZapLat191__FREE	kfZapLcp__FREE	kfl__FREE	kpLckItk1__FREE	kpLckLck1__FREE	kpLckTcrz1__FREE	kpLckZap__FREE	kpWas__FREE	krLckPtp__FREE	krLcpItk__FREE	krPagCsk__FREE	krPagLck__FREE	krPagPtp__FREE	krPlcgLat__FREE	krTcrFyn__FREE	krZapLcp__FREE	krZapTcr__FREE	krl__FREE
	iter9p44	29.539174156216912	6595.467909595065	7.929701400478883e-07	1.839521580738989e-06	4.717044492273777e-06	6.106423507255561e-06	0.00010237196746995961	84505.89912145666	0.025006520941664567	16.189455232978858	27.787459323541096	29.634122409952543	44412192.73823211	365574.908646768	18311164.47437721	367556.7025513703	32298874.91685158	17185060.74989731	321109604.04729486	734133.4876327723	8.757903978251088	22.880537575483174	1.389206804854893	1.6670875444469166	19.50021724099502	0.004782948375576929	0.10385622569806266	12.996488667820566	113.13048337959422	51.47187308986768	0.5912032992822454	0.43700989849252403	1.6252196559341638	0.36593743419581853	0.0015585659931519752
	iter22p13	31.35510594646481	7357.373338092512	6.309548658734831e-07	2.8354536678523116e-06	3.946368161799621e-06	6.338169923313776e-06	9.463460854881105e-05	82517.54586009108	0.03243421216786503	8.75388741822821	30.460337387826275	8.841491213730846	14469209.568337344	355193.7764392815	15081929.249179486	382658.20208287303	29394743.898381323	24789235.42546454	311128099.7263541	669714.0025006083	8.281500264171745	11.062314098492712	1.2227173314411564	1.908021329138753	22.129969078821983	0.0060948223541968894	0.11222024615369634	14.393918051997682	146.1135731668835	50.4590949855004	0.9123685449624678	0.4228632311560843	1.9845806843303024	0.30857435616122075	0.0016782165409112773
	iter36p10	31.53222530952957	6432.787515734354	1.3477707452166877e-06	1.8651967206606646e-06	4.946728012035143e-06	5.578586631201562e-06	0.00010111625871700438	84598.74772917236	0.044599900004535065	15.910140155603862	29.19403336598338	28.93329945161958	41325048.830308765	766033.3761223668	21728877.626340922	198766.8358134133	31716019.99366246	13472190.528637862	312502196.05705893	256451.9488937626	7.929245779078337	13.332736008509771	1.3731796345046956	2.8036749822099334	1.1883530930807311	0.004971508275658355	0.10342484044355432	13.377032622542302	105.32852154464405	43.7470089817248	0.6079322102469488	0.3806867351838388	1.625025182729747	0.35483068372481197	0.0014680138907989526
	iter20p57	31.830140701032	8489.29661326333	9.045876594169041e-07	4.571865163392456e-06	4.029168305595738e-06	8.221158925041636e-06	9.272730589753406e-05	93639.5644295615	0.004948649155547678	14.240353000814295	19.34711553130677	33.81812026137037	18464107.313387997	707744.8053464071	21143659.49783506	610792.4005051425	21247787.890317447	17817372.16221969	456514122.5998871	650313.417277588	7.4620800926970725	2.0267985488950377	1.501891577044404	3.0763895370373966	3.158845247442648	0.0015903683151449336	0.06617841708253686	13.233601520355347	197.5559013754413	53.697147003060564	0.6467468647303583	0.8774560401536944	0.7575278648844019	0.46520755327261837	0.006061267169878246
	iter24p58	31.966694100753454	7424.915157248601	1.6921049136285262e-06	5.21765353907547e-06	5.368960232075228e-06	6.772371370193055e-06	0.00013037053902119488	89305.00249633353	0.021799090078995054	22.235958193081903	23.663866885367987	29.280598649159106	23877062.889149174	373822.8066183077	9904984.848224765	767705.4637393134	19082965.957843278	14956560.930384217	489203507.32374984	507738.480120868	4.505467043186006	21.072242258301003	1.9951435373454167	2.219539144862917	18.008812860636063	0.00504703007676733	0.09323812908993896	12.646522182124405	140.4659847781503	59.356821408393465	0.5145264306395512	0.7894709456217677	6.449887982555946	0.37179290081261585	0.0012422833411007287
	iter33p6	32.27435683621251	6735.849007872827	7.655003070047177e-07	1.984483154112765e-06	3.8664979176195454e-06	6.187246649965633e-06	0.0001063837251124483	85029.15410460944	0.025079711845790834	20.22419824269033	28.556929835650543	27.228933626288846	11304060.86370071	374332.92917175	17023558.394087825	443592.7195963131	31513011.86733386	16709535.426162615	362535410.4574943	590377.3672432225	9.592530717316047	22.483221656230416	1.3254880131593147	1.7199281167112448	22.214169203685636	0.004430549318030263	0.06259050821032704	15.386671487513683	149.91895684978346	52.657913834476815	0.561002542412207	0.4356498622409683	2.1413385440558588	0.29248841632811134	0.0015243189251756637
	iter19p1	32.42606094169099	6264.147873413374	1.1971122041859203e-06	1.609884275223177e-06	5.252676478258121e-06	6.775754182039957e-06	0.00010535765960028973	85213.28016489535	0.025407619402908203	18.741075955609656	19.928830674834376	30.551673389547556	28474776.399946302	376802.91296685673	18737178.84126891	358158.47109919926	6745485.925292921	27582509.386860747	450857187.3526359	768573.3046586607	9.842986081500106	19.855190679494346	1.4315198433974692	2.991064983043205	18.068496048767877	0.005025942158687779	0.13568407122369966	12.529745052463827	105.15831755928136	85.32025592001102	0.7282765663702552	0.45103672839505443	1.6855327220793408	0.3995233728080577	0.0023467136883884537
	iter28p59	33.315680764405116	6641.896858519684	7.22413217741255e-07	3.405935154482625e-06	4.367980541670844e-06	6.001290060022195e-06	9.812679676872271e-05	84678.7161283838	0.02402286939878613	13.106224482286505	24.74382536542013	28.735196207291462	17246206.838557232	378472.99925888615	16794881.259728342	379123.72588076803	32372092.56161737	16649192.146588247	404301884.19760823	708777.8961907143	8.820787051161126	22.294888844001715	1.3588376655574403	1.6294460441523109	11.919130314833096	0.005195210447655579	0.10675471191235135	13.480687266483237	126.65017421829833	57.109738437902394	0.5321021441059524	0.43379696237427895	1.7645658949271605	0.34826261569866257	0.0015118314723289899
	iter21p48	33.65569279623842	4292.173378606307	6.511729429431526e-07	1.9550155841086524e-06	4.633358588821397e-06	6.074214695810672e-06	0.00010419942825548042	85818.85785348462	0.02686720337964063	13.696679506680619	29.495670504525297	28.757457230616765	47320446.64883084	660933.2927118583	17380087.457654603	488488.7571763377	31704709.436931007	18505466.050596688	352074556.7459997	614881.0738841648	7.657286056433678	19.05604512991683	1.36462640408468	1.6613771813948175	20.57796064844168	0.004457493783822775	0.10452562770000784	13.381150584866848	91.3370316841634	49.44916624285835	0.5293824118148679	0.35059069976413104	1.6858627448041106	0.42298591936719804	0.0012769242550192122
	iter23p71	35.26624326952831	7772.322667747278	2.005580508989022e-06	3.686915276448716e-06	4.887466722175363e-06	6.103581401025778e-06	0.00010279722831034853	85414.65587413487	0.022359949278501223	16.159776587675857	15.86205429723565	27.561559457658262	47086890.95344389	470621.9770018422	10729558.723382056	296317.66115041246	27588963.359306525	16363957.650784455	312982703.6165668	844729.4266076017	9.214121181079843	22.80645084860259	1.0591893566744095	2.250887374218329	23.688173854297208	0.0031915822139335203	0.09006683522582866	9.320702524783481	108.30474765702525	50.21638594861946	0.5205727953962745	0.21399529816856117	1.3167595816747508	0.37359364783309507	0.0019742241724742485
