#	Simulation	Obj	a__FREE	d1__FREE	d2__FREE	p2R1__FREE	p2R2__FREE	p3R1__FREE	p3R2__FREE	pscaff__FREE	u2R1__FREE	u2R2__FREE	u3R1__FREE	u3R2__FREE	u__FREE
	iter28p2h5	0.021507954120507208	4.819401735636963e-06	0.10996838248823647	46.787973489966156	4.6975285002174696e-05	1.160964032940475e-05	1.8393238336485607e-06	2.1067234405257644e-06	213.45389338335534	0.6207929488855197	0.017574641098547582	0.031957568446767	0.043876253192519636	0.14138653509757165
	iter28p1h6	0.02293864906853059	5.175208446938411e-06	0.12410552395653174	70.41395276725392	9.768037530073328e-05	1.8454291654948876e-05	1.693922150862339e-06	1.824624377528995e-05	180.82392347804614	0.25254369768405205	0.01114066426309499	0.024628172671318685	0.023881297961391955	0.14753627458239285
	iter27p1h7	0.023192771786282814	4.637211586002607e-06	0.10403679271809095	72.162544559114	6.321468448561666e-05	8.294605290529831e-06	3.112330081803962e-06	2.8933399782863758e-05	121.86736435139872	0.13031340927379695	0.09175082816962297	0.0353425705401792	0.016304820548686726	0.13984548827453347
	iter27p2h1	0.02405556025950258	5.2030801553667215e-06	0.12980503754518874	72.01618347513059	2.4742860032480854e-05	1.6697956440929297e-05	4.400370573277568e-06	1.5168515626099431e-05	159.60845130618938	0.27659327829274893	0.07876728587520411	0.02473842967157257	0.016092669752567724	0.14853791077116618
	iter28p1h3	0.02492706316233342	5.278068494737565e-06	0.12515062723813103	72.96427524521708	3.558315042054602e-05	2.840331847542231e-05	4.327561940504917e-06	9.722488876461798e-05	142.42556634688674	0.3897464867784471	0.07810947289730306	0.024749743994245333	0.017959322753934692	0.149324008347996
	iter26p0h2	0.02547525379615775	5.195731488192879e-06	0.12134920118220727	50.566117125640424	5.973234067727984e-05	1.15220462779807e-05	4.368386023430892e-06	4.030851751431109e-06	160.56570912632452	0.2135963734516132	0.06695380731690578	0.03165177853191286	0.027781254330468474	0.1466145131877382
	iter26p0h6	0.025528421432782892	5.216723548034443e-06	0.12396931405401379	53.139417490738495	3.62686140699963e-05	2.955023160343961e-05	2.5478274064112015e-06	3.750558305171701e-06	145.5532746583105	0.24781158032120623	0.040853762804885625	0.05926684352667215	0.015315721641723566	0.14510400669785042
	iter26p0h1	0.025694706369108717	5.4731410299393585e-06	0.1282187015882139	67.62141633749006	7.069042277214335e-05	1.4855064225740761e-05	3.959744318078838e-06	6.94362654131082e-06	142.36112464769997	0.22192348513995858	0.05674811791552745	0.027126596538973834	0.023171604436191155	0.15005273967724986
	iter28p6h1	0.026449660388176838	5.15135219008568e-06	0.13255154087112045	69.8269208761707	1.6416120695539937e-05	1.7577887374248617e-05	3.782618955595001e-05	3.3298342836548334e-05	164.77571745492025	0.27055143017078653	0.6837662038704597	0.027928848658142953	0.04551327535433015	0.1480571462802158
	iter26p8h2	0.02667849987270087	4.734388102761245e-06	0.11683931587313738	71.53292640739252	2.3245720810359563e-05	8.791593441240165e-06	5.133146813061293e-06	2.2573542827313115e-06	124.31947382292873	0.2272829265076253	0.09571724621159655	0.03105607616412549	0.027776858033960326	0.14159171016872693
