#	Simulation	Obj	a1_perMpers__FREE	a2_perMpers__FREE	d1__FREE	d1prime__FREE	d2__FREE	d2prime__FREE	kcr__FREE
	iter6p1h4	7.586856749518054	281911.61818504817	13006.704884312428	0.035757974308960085	5.537883076733128e-05	0.00014310804891461975	0.009188667360209337	0.007678366332310773
	iter5p0h1	8.064000118937598	269099.1267739522	14083.700863366501	0.022863223149057667	6.177276177633746e-06	6.948122458723048e-05	0.007741299884130371	0.008794734012179409
	iter6p0h2	8.42364577468787	268036.92591908807	14245.520396763593	0.0227816968986702	7.370906444539693e-06	6.0503786345809085e-05	0.008276637895685817	0.007731793883093956
	iter6p0h3	9.169220760168885	268993.46655872575	13439.588342817338	0.023193395208293097	6.277565699745707e-06	6.499871160720163e-05	0.0068920437659519525	0.008227979618365251
	iter6p0h5	10.077918683208908	258851.79738328516	14219.867216309203	0.022505420673352955	9.953999355358588e-07	0.0001267968796445766	0.0063459260538542275	0.006832105455109176
	iter5p0h2	10.143882097670115	269883.7421882778	11151.092747959077	0.0475528574110077	1.259677116033074e-06	4.248697167138492e-05	0.011831885273592607	0.004070539628350299
	iter5p7h1	10.24477702616233	296613.5449342592	12910.423572605281	0.01746425589407265	5.123077122958457e-05	0.00015586622436373357	0.004457922742433457	0.005231403920172861
	iter4p3h0	10.55344498521997	269199.7113012883	13096.558047194067	0.022679851631978734	6.371354205439762e-06	8.380407015034674e-05	0.006074943342849297	0.009260825065043984
	iter5p5h0	10.715604260534011	256832.57682565003	14417.499913799673	0.02294548874426781	5.339835486484394e-05	0.0001245061825672133	0.009681188290016969	0.01063135360161385
	iter5p1h0	11.155478954719133	269275.97570168634	10976.928866450891	0.02222086231177619	6.863516592066862e-06	0.00014522203843841743	0.005073166355619827	0.005781049804850996
	iter6p0h4	11.680044104191273	196174.50502549892	12101.41360943913	0.020597358973994742	1.469525239105485e-06	0.00010014660000999693	0.008643777821299338	0.007714176398259428
	iter5p2h5	12.054978836388434	364587.13207951374	18993.135331291298	0.055670701786310665	6.37038242607982e-05	0.00018905143224420893	0.015530278950916026	0.012421373140231798
	iter3p0h1	13.022841293746277	269313.2012314219	9417.615563026544	0.022310911074617978	6.7070600542297414e-06	0.000120519932544971	0.004631493932591583	0.005702038610911317
	iter4p8h5	13.083741039531017	271893.8025265245	16947.871442083517	0.06649276764065931	3.3490422545369136e-05	0.0003437985632553427	0.017882781919371305	0.023869077193548454
	iter5p4h5	13.723526244948811	212546.63493428045	12834.890019860339	0.024783631438095033	0.00011056113756710768	3.707180058074984e-05	0.013768024586560589	0.02461377383133093
	iter4p1h7	13.83391679155358	252688.0516289338	6811.439536175269	0.01712118956120287	1.4417593527278313e-06	3.4985063870181365e-05	0.0039741721861855685	0.00020673755784993895
	iter5p1h5	14.137535161217714	346641.0508812477	9375.702489594629	0.02369579568823164	1.5056030100344147e-07	0.00012070283916374778	0.004304489381736377	0.005066317695632208
	iter5p8h5	14.257910714644831	217357.37618624425	9649.915555556301	0.0175159366321109	0.00012175207915593388	2.343734456310831e-05	0.007972028234998277	0.003851633186745864
	iter1p2h3	14.840885781064376	277678.64616091864	8827.310573791512	0.02081733960114563	6.88409378492216e-06	0.00011235638914744236	0.004065820181996946	0.005144662121458897
	iter5p8h0	15.564843060048364	267991.6344998678	11828.905175529186	0.017377763304578638	7.558046847670542e-06	7.465370643387417e-05	0.0042584782439350505	0.008120681902753484
