#	Simulation	Obj	a__FREE	d1__FREE	d2__FREE	p2R1__FREE	p2R2__FREE	p3R1__FREE	p3R2__FREE	pscaff__FREE	u2R1__FREE	u2R2__FREE	u3R1__FREE	u3R2__FREE	u__FREE
	gen25ind40	0.021639118869948907	4.734908406057857e-06	0.10254275477947865	54.552470648617025	1.0392657308928993e-05	4.319715464413741e-06	1.92287613530524e-05	1.0546945457396474e-05	213.86645442600724	0.06376245429342715	0.30815784045571026	0.03191877020623589	0.019477225644866175	0.13819260110125692
	gen22ind34	0.022492639288546643	4.768664159616572e-06	0.09631889842450467	52.9305659403293	6.745548204115277e-06	6.548365803734693e-05	1.796042985141825e-05	3.3949992579928614e-06	191.316075201359	0.48351464050583637	0.05885727886387637	0.3469316742557153	0.015146328081097832	0.13780651282301085
	gen24ind52	0.02255525943673376	4.768664159616572e-06	0.09631889842450467	53.16175157648874	4.7455098354685445e-05	6.548365803734693e-05	1.796042985141825e-05	1.2211830927462353e-06	191.316075201359	0.396183203538215	0.019331121414289613	0.3469316742557153	0.015146328081097832	0.13780651282301085
	gen24ind17	0.02670145267480367	4.849824352270056e-06	0.09631889842450467	52.9305659403293	1.2455349742072387e-05	6.548365803734693e-05	1.796042985141825e-05	3.3949992579928614e-06	191.316075201359	0.21332668729266824	0.05885727886387637	0.9909936810307216	0.030791119694591643	0.13780651282301085
	gen24ind16	0.02961260466945472	4.30061451289927e-06	0.07866299117615236	54.65975840239738	2.3315140418032782e-06	1.060958275037696e-05	1.6065095281023647e-05	8.913529607948197e-06	98.35071904095608	0.014404278722271055	0.02760115082037966	0.2810878254587195	0.06207908009165898	0.13007563650178647
	gen25ind54	0.03140677308865667	5.215931435808659e-06	0.13462750344305316	49.23411883727016	6.555972473528527e-05	1.935616300866393e-05	8.955478978722683e-05	1.9505505430276686e-06	220.35839683592434	0.0524335280115323	0.04612160061353396	0.019481881847118514	0.04691708004855739	0.14718407516066756
	gen23ind17	0.03140677308865667	5.215931435808659e-06	0.13462750344305316	49.23411883727016	6.555972473528527e-05	1.8985800739996857e-05	8.955478978722683e-05	1.9505505430276686e-06	220.35839683592434	0.04310892365930322	0.04612160061353396	0.019481881847118514	0.043419044341455465	0.14718407516066756
	gen25ind10	0.03149708475954057	4.768664159616572e-06	0.09631889842450467	69.61089544738938	2.349043342575195e-06	1.5415411261671095e-05	1.2115173188174429e-05	3.3949992579928614e-06	191.316075201359	0.15698803788219776	0.2844879850467718	0.11460113492365205	0.015146328081097832	0.13780651282301085
	gen25ind27	0.035778193089800875	4.768664159616572e-06	0.10974180162405829	40.974782760632834	2.5631037255544253e-06	4.893893752443661e-05	1.4762293389718509e-05	1.2511510993532885e-06	191.316075201359	0.12965676412958171	0.05885727886387637	0.5299963282046407	0.3180127331778605	0.13688880161078576
	gen22ind43	0.036201735566498104	4.9172364533789135e-06	0.10966230313855335	50.60784958403397	4.971269281775166e-06	6.310710860072663e-05	4.092733489969724e-05	6.447464322817365e-05	90.49339084716095	0.017713388797013722	0.03181808905933757	0.04912442144426397	0.35629051434354997	0.1372452918539527
	gen24ind57	0.03730951482391725	4.768664159616572e-06	0.10250672796269264	32.399670023006315	1.9059456864945274e-05	1.5249852997311312e-05	9.16365399753489e-06	1.2511510993532885e-06	191.316075201359	0.8110313928526096	0.014558819801298774	0.871122928538442	0.061739899696475926	0.13631818282177446
	gen17ind41	0.03742688057588463	4.003634892552295e-06	0.07665028167548929	88.27700273488207	4.145666702763138e-06	2.0957615207769862e-05	2.7992639800204558e-05	2.0994621802185644e-05	86.75342083588359	0.024886747546872243	0.01294357369750768	0.45302796766991593	0.2503556063667859	0.12872811190449687
	gen22ind12	0.040115250700209645	3.865737859821377e-06	0.08156032069126173	48.72151501711168	1.3627384588636806e-06	1.5700650821394202e-05	2.145235858456468e-05	2.5492077932227406e-05	200.73494081346186	0.4088531594975306	0.27731077854246483	0.023146900933086037	0.018586185536529964	0.12630408800931944
	gen23ind27	0.040247750082608245	4.6018403063926066e-06	0.09194204142381827	62.28290188439454	1.5620223548208544e-06	3.5406350476853105e-05	1.1040503861170654e-05	7.286434379621036e-06	168.177977075223	0.030128798956073698	0.8680184503559474	0.03322771112450505	0.015600349908447709	0.13310920671842097
	gen20ind0	0.040247750082608245	4.6018403063926066e-06	0.09194204142381827	62.28290188439454	8.690530539554576e-06	3.5406350476853105e-05	1.1040503861170654e-05	7.286434379621036e-06	168.177977075223	0.06470598722589872	0.4215117464331152	0.038443912027749265	0.015600349908447709	0.13310920671842097
	gen24ind59	0.04044201127339924	4.246825920676145e-06	0.07665028167548929	116.62470426698505	4.145666702763138e-06	3.807335321608093e-05	3.0885640885007796e-05	1.4516087460586587e-05	107.02298132852626	0.024886747546872243	0.01294357369750768	0.45302796766991593	0.04796177184582868	0.12872811190449687
	gen26ind27	0.04123120893969774	4.203027816411662e-06	0.07006976120809409	48.72151501711168	1.9675167384707777e-06	5.3312674176959824e-05	2.145235858456468e-05	3.103710535942178e-05	168.177977075223	0.4088531594975306	0.7461898711567486	0.02133142197355021	0.013601808281619544	0.12630408800931944
	gen25ind35	0.04227060558932491	4.6018403063926066e-06	0.09194204142381827	62.28290188439454	8.690530539554576e-06	3.5406350476853105e-05	1.3879957659410896e-05	7.286434379621036e-06	168.177977075223	0.06470598722589872	0.4215117464331152	0.038443912027749265	0.015600349908447709	0.13293153048677306
	gen26ind70	0.04245864119829847	3.901872936557637e-06	0.08564596849081005	48.806839009413785	1.3040717931447001e-06	5.3397953613956786e-05	2.0423272138538373e-05	3.352726610554224e-05	192.7683557826054	0.06420876523970037	0.4275536642575943	0.024044019024337237	0.01473435253457985	0.12744078789160318
	gen25ind17	0.042803851617671175	4.766505837547445e-06	0.07866299117615236	54.65975840239738	4.706260151699638e-06	1.060958275037696e-05	1.6065095281023647e-05	1.3109270449593189e-05	68.82605561608382	0.014404278722271055	0.012490853260102271	0.10613729558513894	0.011839997090689416	0.1326186586986071
