# log10_lower_bound	log10_upper_bound	count
-5.210571601455039392e+00	-4.944817126088537407e+00	3.800000000000000000e+01
-4.944817126088537407e+00	-4.679062650722034533e+00	7.600000000000000000e+01
-4.679062650722034533e+00	-4.413308175355532548e+00	1.610000000000000000e+02
-4.413308175355532548e+00	-4.147553699989030562e+00	8.700000000000000000e+01
-4.147553699989030562e+00	-3.881799224622528133e+00	1.400000000000000000e+02
-3.881799224622528133e+00	-3.616044749256025703e+00	6.300000000000000000e+01
-3.616044749256025703e+00	-3.350290273889523718e+00	1.320000000000000000e+02
-3.350290273889523718e+00	-3.084535798523021288e+00	2.180000000000000000e+02
-3.084535798523021288e+00	-2.818781323156518859e+00	9.120000000000000000e+02
-2.818781323156518859e+00	-2.553026847790016873e+00	1.452500000000000000e+04
-2.553026847790016873e+00	-2.287272372423514444e+00	2.573500000000000000e+04
-2.287272372423514444e+00	-2.021517897057012014e+00	2.495000000000000000e+04
-2.021517897057012014e+00	-1.755763421690510029e+00	1.911500000000000000e+04
-1.755763421690510029e+00	-1.490008946324007599e+00	1.572000000000000000e+04
-1.490008946324007599e+00	-1.224254470957505614e+00	9.793000000000000000e+03
-1.224254470957505614e+00	-9.584999955910031844e-01	4.940000000000000000e+03
-9.584999955910031844e-01	-6.927455202245011989e-01	2.634000000000000000e+03
-6.927455202245011989e-01	-4.269910448579983253e-01	1.401000000000000000e+03
-4.269910448579983253e-01	-1.612365694914963399e-01	5.380000000000000000e+02
-1.612365694914963399e-01	1.045179058750054790e-01	1.310000000000000000e+02
