#	Simulation	Obj	w4
	iter25p5h0	2.0700069923507605	2.0700069923507605
	iter24p7h0	2.070006993059673	2.070006993059673
	iter60p1h4	2.0700069932872247	2.0700069932872247
	iter59p0h1	2.0700069934356438	2.0700069934356438
	iter58p4h6	2.0700069934426697	2.0700069934426697
	iter57p5h1	2.0700069934643093	2.0700069934643093
	iter47p6h0	2.0700069935893217	2.0700069935893217
	iter23p2h5	2.070006993625122	2.070006993625122
	iter59p2h3	2.070006993641669	2.070006993641669
	iter62p2h3	2.070006993642674	2.070006993642674
	iter60p3h2	2.0700069936429157	2.0700069936429157
	iter58p3h0	2.0700069936468455	2.0700069936468455
	iter64p3h0	2.0700069936516297	2.0700069936516297
	iter57p3h0	2.0700069937179806	2.0700069937179806
	iter55p0h2	2.0700069937436902	2.0700069937436902
	iter25p1h2	2.0700069937459205	2.0700069937459205
	iter57p1h2	2.0700069937569863	2.0700069937569863
	iter79p0h2	2.0700069937649097	2.0700069937649097
	iter57p1h0	2.0700069937670458	2.0700069937670458
	iter79p1h2	2.070006993770365	2.070006993770365
