#	Simulation	Obj	x	y
	iter19p4h3	2.545815408439012e-05	420.9688604118604	420.9688509426711
	iter19p0h3	2.547415090248251e-05	420.9691339434838	420.968724004961
	iter19p0h2	2.5475676864061828e-05	420.9691462229474	420.96880041453517
	iter18p0h1	2.547958149534679e-05	420.969181673443	420.9688116204438
	iter19p3h1	2.548036144389698e-05	420.9691927124085	420.9687197746824
	iter19p0h1	2.5480654812781726e-05	420.96918446301663	420.96884799155987
	iter18p1h4	2.5481125646820146e-05	420.9692001581838	420.96873846812866
	iter19p1h0	2.5482292244305427e-05	420.9692076388623	420.9687959750656
	iter19p1h3	2.5482843795998637e-05	420.96921472575707	420.96876197345784
	iter19p1h2	2.5484469574621474e-05	420.96922803329903	420.96872432703884
	iter19p2h1	2.5488652795502276e-05	420.9692419843731	420.9686049247653
	iter19p3h0	2.5489471624950966e-05	420.96920726054793	420.96899070870757
	iter18p3h0	2.5493340046978116e-05	420.96928976883214	420.9686597529725
	iter19p2h0	2.5493814860055867e-05	420.9692968202809	420.96880593895463
	iter18p2h4	2.5501139703010267e-05	420.9692707328239	420.9684469649207
	iter19p2h3	2.5501668403649088e-05	420.96927587355674	420.96844902249427
	iter19p4h1	2.55021292332458e-05	420.9681363389383	420.9687284033747
	iter19p3h2	2.5508598639589763e-05	420.96925802622394	420.9683439744195
	iter18p4h0	2.5515956963317876e-05	420.96817146936974	420.9691356318504
	iter19p3h4	2.55263644248771e-05	420.9687410346187	420.96799503957686
	iter18p3h4	2.5557253081842642e-05	420.96916608770067	420.96795066495736
	iter19p0h4	2.556384674790024e-05	420.9696558332923	420.9685608494483
	iter19p4h0	2.557682580572873e-05	420.96972006935533	420.96887404888145
	iter18p3h1	2.5592594340650976e-05	420.9697831991085	420.9688661261182
	iter19p4h2	2.5646402207257776e-05	420.96760670680123	420.96921218952843
	iter18p0h2	2.565453775105198e-05	420.9675092767467	420.968969753336
	iter18p4h2	2.5674404525943828e-05	420.9697558907729	420.96959404496425
	iter17p3h4	2.5723853070758192e-05	420.96729738072213	420.96857298062105
	iter17p3h1	2.574318187953395e-05	420.969795078875	420.9698340036689
	iter19p2h4	2.5748772486622332e-05	420.97026036726555	420.9685596339553
	iter17p3h2	2.576513105623235e-05	420.97013319051115	420.96947672130835
	iter18p2h3	2.5781322392504077e-05	420.97008296085147	420.96785274945466
	iter17p1h3	2.578132654207366e-05	420.97033583616616	420.9689885164761
	iter17p1h0	2.578165657496356e-05	420.97022933354293	420.9693696409226
	iter18p4h1	2.5811548709953058e-05	420.9703106896712	420.9693607354699
	iter18p3h2	2.5832409505710526e-05	420.96987214137147	420.96743391084215
	iter17p2h0	2.5856069783003474e-05	420.9701296262962	420.96762208810645
	iter19p1h4	2.5868276566143322e-05	420.9704739961629	420.96820837956653
	iter16p2h0	2.5895606540871086e-05	420.9699534323992	420.9673202749951
	iter18p1h3	2.5896091472077387e-05	420.9704640024578	420.968008602226
	iter18p2h0	2.5899063814449615e-05	420.96687284559255	420.9688362832941
	iter18p1h2	2.5911828686275836e-05	420.9705037312732	420.9694750198916
	iter17p3h0	2.5988978791247064e-05	420.9682673635509	420.9707466780669
	iter17p2h3	2.5991939935465776e-05	420.97075632176814	420.9682835097946
	iter18p0h4	2.6286369177341836e-05	420.9662072669372	420.9683714821068
	iter17p4h0	2.6324984105485786e-05	420.97131338446354	420.9692976511835
	iter18p2h1	2.6393072801056405e-05	420.9701864265239	420.9664313315972
	iter17p0h2	2.6421895881867385e-05	420.9681150518056	420.9660513605092
	iter18p4h3	2.660523972508599e-05	420.9709127539525	420.97084904592845
	iter18p1h0	2.6623178769114023e-05	420.97174634159774	420.9692531393939
	iter17p1h2	2.6690104220961075e-05	420.97187420644843	420.96880694980723
	iter16p0h3	2.6695149017541553e-05	420.9718811588734	420.9687568336045
	iter17p4h2	2.669546699962666e-05	420.9714266616054	420.97037288409956
	iter17p2h1	2.6706054654823678e-05	420.9718903964246	420.96891528922754
	iter16p3h0	2.6725101861302388e-05	420.97190692154226	420.969020769754
	iter17p1h4	2.6917178672647424e-05	420.97213833405954	420.96903124687475
	iter17p0h4	2.7028372073800707e-05	420.96852600397034	420.9722704619099
	iter17p4h1	2.7097907207007665e-05	420.9716862406179	420.966654464585
	iter16p1h2	2.715359045168952e-05	420.9655266265762	420.97050520778816
	iter17p0h1	2.7198943030271035e-05	420.97162091340937	420.9663891210689
	iter16p3h4	2.780233211296945e-05	420.9714076621662	420.9721403137608
	iter15p3h0	2.7879100287009347e-05	420.97197254379074	420.9657796119649
	iter16p3h2	2.815361142438633e-05	420.96468437888376	420.9665360004519
	iter15p2h1	2.8166102140403385e-05	420.96892854931593	420.97337789388706
	iter16p0h1	2.9079539444865073e-05	420.96942137618817	420.9634296216292
	iter16p1h3	2.929040215349232e-05	420.9693101877182	420.9742305564026
	iter16p4h3	2.9298653544174155e-05	420.9716048913369	420.96402527979865
	iter16p2h4	2.9580013062968646e-05	420.96609888942885	420.973813942016
	iter18p0h3	2.9955840716411327e-05	420.9628899913533	420.9699172465672
	iter17p2h4	3.000237018113694e-05	420.9722089864065	420.97365011920283
	iter16p1h4	3.012635625054827e-05	420.9659037251071	420.96336688238364
	iter16p2h1	3.04919125824199e-05	420.9645426900621	420.96402984310964
	iter15p1h0	3.0718477830760094e-05	420.9625145179876	420.9670504634479
	iter16p1h0	3.0785802096033876e-05	420.9665377271914	420.97485923369885
	iter16p4h1	3.089364912511883e-05	420.9690193895876	420.9753057347727
	iter17p4h3	3.1478826713282615e-05	420.9731125632211	420.9633915621517
	iter15p1h4	3.379477800535824e-05	420.9747673890491	420.9742088187546
	iter14p1h4	3.458302023773285e-05	420.97148932852934	420.9606956145358
	iter14p0h3	3.5502342143445276e-05	420.96652636972146	420.9773889972835
	iter17p0h3	3.5861532353465e-05	420.9761902308092	420.9635445303326
	iter15p2h0	3.661539676613757e-05	420.97666232884916	420.97382394739816
	iter16p3h1	3.741365566156673e-05	420.968079584162	420.9590341699698
	iter15p0h2	3.753524731564539e-05	420.97106240080683	420.95924000623336
	iter15p1h3	3.956923933401413e-05	420.9683922474419	420.97931650402114
	iter15p1h2	4.130993119133564e-05	420.9767912194401	420.97655203536635
	iter13p0h4	4.162176804811679e-05	420.95995145429083	420.9758716507579
	iter16p0h2	4.224369320127152e-05	420.97974953652766	420.9652853835982
	iter15p3h1	4.4106234611263055e-05	420.9668158074637	420.98074976058115
	iter16p4h0	4.575868041456487e-05	420.9718984676156	420.95645938249226
	iter16p2h3	4.576514663767738e-05	420.95635216156614	420.9660369823927
	iter15p4h1	4.708778567419358e-05	420.97158766938105	420.9815277588501
	iter14p3h0	4.7243607411928685e-05	420.9806114873582	420.9743935655771
	iter15p2h3	4.971809329390453e-05	420.97282301509983	420.98200015435964
	iter14p1h3	5.1537150227431994e-05	420.9828569221295	420.97150135764014
	iter15p4h3	5.5511935784124944e-05	420.95612747709777	420.97763249510797
	iter14p2h0	6.687908705771406e-05	420.97074366513846	420.98675446635355
	iter14p4h0	6.905689275527038e-05	420.9548353291895	420.9810762399449
	iter15p4h0	7.314407855574245e-05	420.9627945873395	420.95023927667785
	iter14p0h1	7.626103649727156e-05	420.9873565595684	420.97624921400404
	iter16p4h2	7.808809374409975e-05	420.9765488702858	420.9876204802762
	iter14p2h1	8.149145128300006e-05	420.97510535331713	420.9888372989469
	iter15p0h1	8.687941010521173e-05	420.9739251116895	420.9472994604278
	iter13p4h2	8.8038941726154e-05	420.99087094042227	420.9712906169462
	iter14p0h2	9.16735771738786e-05	420.9477922949542	420.9594883993901
	iter14p1h2	0.00010249973388454238	420.98856174034563	420.98350854840965
	iter15p0h4	0.00010394025161986066	420.98920406313243	420.9544819989725
	iter15p3h4	0.00010698460505409457	420.9862272605747	420.9871998643768
	iter15p4h2	0.00010850010522744923	420.9472836926925	420.982799299843
	iter14p3h1	0.00011257043269097267	420.9946811647132	420.97296119608717
	iter15p3h2	0.00013621462534274542	420.96362855813373	420.9979279239356
	iter14p4h2	0.00015151855899375732	420.9839259385339	420.99647033980807
	iter16p0h4	0.00015349896489169623	420.9722102800136	420.9370800319387
	iter13p3h0	0.00015651267329985785	420.97172527972526	421.00083591776024
	iter14p4h1	0.00016068626592868898	421.0014220390095	420.9707434972693
	iter12p1h0	0.0001613514912151004	420.97342117731273	421.00122876638346
	iter15p0h3	0.00016645608764065403	420.97206134002585	420.93548297657026
	iter13p1h2	0.00017819446446765141	421.0032899227765	420.9728912641726
	iter15p2h4	0.00018229710650530248	421.003926230934	420.9710544042344
	iter13p3h4	0.00019763405782668997	420.9438649709559	420.9960488596412
	iter13p0h3	0.0002001904446728986	420.9883847372909	421.0003547491794
	iter13p4h1	0.00020861729058196945	421.00503732215657	420.9571488621979
	iter12p3h2	0.00022592553824551942	421.00858502568445	420.9674904319714
	iter13p0h1	0.00024136949889452808	420.99935420779065	420.99657178153115
	iter14p4h3	0.00026246417365882735	421.010597239047	420.9800052920261
	iter14p2h4	0.0002750561922653106	420.9360732180019	420.9989216523737
	iter13p3h1	0.0002796242931140114	420.9277873768895	420.98709486076
	iter14p3h4	0.0002907566661747296	421.0129631838741	420.98088489169874
	iter13p4h0	0.0003011373685239959	420.9632424894439	421.0151623179376
	iter14p1h0	0.0003129257886484993	421.01643325326273	420.9667181884556
	iter14p2h3	0.0003308558931394146	420.98450216582074	421.0153511295063
	iter13p3h2	0.00038507294408418597	421.00882908326724	421.0040067092616
	iter12p2h4	0.0003910604713155408	421.02106080374256	420.98141730296686
	iter12p0h1	0.00043073808291183013	420.92277128587295	421.00188499628786
	iter10p2h3	0.0004312993410167109	421.00451041730827	421.012759801072
	iter13p2h1	0.0004441935661247953	421.0232589579804	420.98736891349347
	iter12p1h3	0.0004496861513416661	420.91127652196184	420.97644745573024
	iter11p0h2	0.00047008600427034253	421.0170262407751	421.00328153280367
	iter12p4h0	0.0004948025128896916	421.00293348525366	421.01925118379353
	iter13p1h4	0.0005003398354119781	421.0091933780419	420.9226215750425
	iter14p3h2	0.0005029108023109076	421.0260943508759	420.94649867744187
	iter13p2h4	0.0005247019187208934	421.030093877837	420.954857227606
	iter12p2h3	0.0005430218383821739	420.94263931314714	421.02722755658397
	iter12p4h1	0.000556571641084247	421.0246834446387	420.93588195856563
	iter11p2h0	0.0006045548968245384	420.9088880722113	421.00047018977796
	iter13p1h0	0.0006048176398962823	421.03645245254563	420.9660642058634
	iter13p0h2	0.000618155112988461	420.93248369265564	421.02690208687665
	iter13p1h3	0.0006472580155900687	421.0381863376214	420.97902873182557
	iter13p4h3	0.0006476303760791781	421.0119124270238	421.02412967592323
	iter12p3h0	0.0006936511709341175	420.9025565602263	420.99898610564816
	iter13p2h0	0.0007451192278722374	421.04244494669985	420.9852289700903
	iter12p0h2	0.0009401949805578624	421.0290716163376	421.0288294493325
	iter10p3h0	0.0009650868586277283	421.0542167733465	420.9568669846312
	iter11p0h1	0.0009805948767507289	421.02365029933884	421.0362358073697
	iter11p0h3	0.0009929304723641506	421.0474237801118	421.007176348918
	iter12p2h0	0.0010200036612673102	421.04934371427424	420.93152205555873
	iter13p2h3	0.0010776724295737947	421.05931400700024	420.9804083892983
	iter11p1h3	0.0012576869418694516	421.04408677785057	420.90479987247875
	iter11p1h2	0.0015822328141439355	420.85870393362217	420.95362704592367
