#	Simulation	Obj	w3
	iter60p2h6	4.096413019231695	4.096413019231695
	iter31p0h5	4.096413019242288	4.096413019242288
	iter28p0h1	4.096413019249531	4.096413019249531
	iter36p2h4	4.096413019250981	4.096413019250981
	iter33p1h6	4.096413019251902	4.096413019251902
	iter56p3h6	4.096413019255066	4.096413019255066
	iter37p0h3	4.096413019256247	4.096413019256247
	iter25p3h8	4.096413019260447	4.096413019260447
	iter62p0h2	4.096413019263726	4.096413019263726
	iter33p4h6	4.09641301926534	4.09641301926534
	iter22p1h7	4.096413019265714	4.096413019265714
	iter29p1h5	4.096413019269532	4.096413019269532
	iter94p0h3	4.096413019269617	4.096413019269617
	iter33p1h3	4.096413019269641	4.096413019269641
	iter35p2h1	4.096413019269964	4.096413019269964
	iter23p0h4	4.096413019271061	4.096413019271061
	iter25p1h2	4.096413019271727	4.096413019271727
	iter99p5h1	4.0964130192717585	4.0964130192717585
	iter95p1h0	4.0964130192718935	4.0964130192718935
	iter68p2h4	4.096413019272603	4.096413019272603
